"id","service_name","belong_area","org_name","apply_condition","service_level","contact_telephone","apply_materials","apply_end_time","apply_start_time","address","cash_standard","cash_way","policy_term","service_procedure","policy_type","create_dept_name"
"1876816813146578945",新获得安徽省标准创新贡献奖项目奖一等奖奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得安徽省标准创新贡献奖项目奖一等奖的企业。",,,,"2025-12-31","2025-01-01",,对新获得安徽省标准创新贡献奖项目奖一、二、三等奖的，分别给予最高不超过20万元、10万元、2万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876817498105782274",新获得安徽省标准创新贡献奖项目奖二等奖奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得安徽省标准创新贡献奖项目奖二等奖的企业。",,,,"2025-12-31","2025-01-01",,对新获得安徽省标准创新贡献奖项目奖一、二、三等奖的，分别给予最高不超过20万元、10万元、2万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876818033819066369",新获得安徽省标准创新贡献奖项目奖三等奖奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得安徽省标准创新贡献奖项目奖三等奖的企业。",,,,"2025-12-31","2025-01-01",,对新获得安徽省标准创新贡献奖项目奖一、二、三等奖的，分别给予最高不超过20万元、10万元、2万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876818564205584386",新通过验收的国家级标准化示范试点单位奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新通过验收的国家级标准化示范试点单位。",,,,"2025-12-31","2025-01-01",,对新通过验收的国家级、省级标准化示范试点单位，分别给予最高不超过20万元、10万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876819003105943553",市政府质量奖提名奖奖励,亳州市,市监部门,"1.在亳州市内合法注册的法人或者其他组织，具有3年以上的相应资质或证照。2.新获批市政府质量奖提名奖。",,,,"2025-12-31","2025-01-01",,奖励5万元。,一键确认,,,"1",亳州市市场监督管理局
"1876819062467928065",新通过验收的省级标准化示范试点单位奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新通过验收的省级标准化示范试点单位。",,,,"2025-01-31","2025-01-01",,对新通过验收的国家级、省级标准化示范试点单位，分别给予最高不超过20万元、10万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876819553381851138",新获评全国企业标准领跑者奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获评全国企业标准领跑者的企业。",,,,"2025-12-31","2025-01-01",,对新获评全国企业标准领跑者的，每项给予最高不超过8万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876819652350648321",市政府质量奖正奖奖励,亳州市,市监部门,"1.在亳州市内合法注册的法人或者其他组织，具有3年以上的相应资质或证照。2.新获批市政府质量奖正奖。",,,,"2025-12-31","2025-01-01",,奖励20万元。,一键确认,,,"1",亳州市市场监督管理局
"1876820375767425026",承担省地理标志工程项目建设奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.承担省地理标志工程项目建设的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过5万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876820717548675074",新通过验收的国家级技术标准创新基地（中心）奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新通过验收的国家级技术标准创新基地（中心）的企业。",,,,"2025-12-31","2025-01-01",,对新通过验收的国家级、省级技术标准创新基地(中心)、国家级标准应用试点(验证点)，分别给予最高不超过30万元、20万元、10万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876820992963452930",承担国家地理标志工程项目建设奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.承担国家地理标志工程项目建设的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过10万元奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876821228964356098",新通过验收的省级技术标准创新基地（中心）奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新通过验收的省级技术标准创新基地（中心）的企业。",,,,"2025-12-31","2025-01-01",,对新通过验收的国家级、省级技术标准创新基地(中心)、国家级标准应用试点(验证点)，分别给予最高不超过30万元、20万元、10万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876821744276545537",新通过验收的国家级标准应用试点（验证点）奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新通过验收的国家级标准应用试点（验证点）的企业。",,,,"2025-12-31","2025-01-01",,对新通过验收的国家级、省级技术标准创新基地(中心)、国家级标准应用试点(验证点)，分别给予最高不超过30万元、20万元、10万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876822455026524161",新通过专利合作条约（PCT）途径获得国外发明专利的单位奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新通过专利合作条约（PCT）途径获得国外发明专利并进入高价值发明专利名单的单位。",,,,"2025-12-31","2025-01-01",,对新通过专利合作条约(PCT)途径获得国外发明专利的单位，PCT专利进入高价值发明专利名单的，给予每件最高不超过1万元的奖励，同一件专利不重复享受。对维持年限超过十二年且有效的发明专利给予最高不超过0.4万元的奖励。,限时办理,,,"1",亳州市市场监督管理局
"1876822693015527425",新认定的省地理标志保护示范区奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新认定的省地理标志保护示范区的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过5万元奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876822974885339138",高新技术企业购买科技保险补助,黄山市,科技部门,投保产品研发责任保险、关键研发设备保险、产品责任保险、产品质量保证保险、专利保险的高新技术企业。,,,,"2025-02-28","2025-01-01",,"1.按投保企业实际支出保费的15%给予补助。
2.单个企业当年度补助额不足1万元的，不予补助，补助期限为2023年度内实际发生的保费。",立即兑现,,,"1",黄山市黄山区科技经济信息化局
"1876822995613589506",维持年限超过十二年且有效的发明专利奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.有维持年限超过十二年且有效的发明专利的企业。",,,,"2025-12-31","2025-01-01",,对维持年限超过十二年且有效的发明专利给予最高不超过0.4万元的奖励。,限时办理,,,"1",亳州市市场监督管理局
"1876823368545935361",新认定的国家地理标志保护示范区奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新认定的国家地理标志保护示范区的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过10万元奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876823650952617985",高价值专利培育工程项目奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.十大新兴产业和市重点产业高价值专利培育工程项目建设期满验收合格的企业。",,,,"2025-12-31","2025-01-01",,围绕十大新兴产业和重点产业建设一批高价值专利培育工程项目，项目建设期满验收合格的，给予最高不超过3万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876824007560732673",新获得省知识产权示范园区称号奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得省知识产权示范园区称号的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过5万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876824157960085505",新获批认定国家驰名商标奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获批认定国家驰名商标的企业。",,,,"2025-12-31","2025-01-01",,对新获批认定国家驰名商标、地理标志保护产品、地理标志商标、省商标品牌示范企业的，分别给予最高不超过20万元、15万元、5万元、2万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876824634667900929",省级重点实验室认定奖励（县级资金）,黄山市,科技部门,新认定的省级重点实验室。,,,,"2025-02-28","2025-01-01",,给予10万元一次性奖励。,直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1876824669635813378",新获批认定地理标志保护产品奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获批认定地理标志保护产品的牵头单位。",,,,"2025-12-31","2025-01-01",,对新获批认定国家驰名商标、地理标志保护产品、地理标志商标、省商标品牌示范企业的，分别给予最高不超过20万元、15万元、5万元、2万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876824771620315137",新获得国家知识产权强国建设试点县、园区称号奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得国家知识产权强国建设试点县、园区称号的企业。",,,,"2025-12-31","2025-01-01",,给予不超过10万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876825164332998658",新获批认定地理标志商标奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获批认定地理标志商标的单位。",,,,"2025-12-31","2025-01-01",,对新获批认定国家驰名商标、地理标志保护产品、地理标志商标、省商标品牌示范企业的，分别给予最高不超过20万元、15万元、5万元、2万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876825410454757377",新获得国家知识产权强国建设示范县、园区称号奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得国家知识产权强国建设示范县、园区称号的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过20万元奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876825627761647617",博士后科研工作站奖励,黄山市,科技部门,新设立的省级博士后科研工作站。,,,,"2025-02-28","2025-01-01",,新设立的省级博士后科研工作站给予10万元建站资助。建站资助经费在新设站单位招收首位博士后进站后拨付。,立即兑现,,,"1",黄山市黄山区科技经济信息化局
"1876825717385535489",新获批认定省商标品牌示范企业奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获批认定省商标品牌示范企业的企业。",,,,"2025-12-31","2025-01-01",,对新获批认定国家驰名商标、地理标志保护产品、地理标志商标、省商标品牌示范企业的，分别给予最高不超过20万元、15万元、5万元、2万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876827114931822594",商标权、专利权质押融资补助,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.开展了商标权、专利权质押融资业务。",,,,"2025-12-31","2025-01-01",,单个企业补助资金最高不超过10万元，总补助金额不超过180万元。,限时办理,,,"1",亳州市市场监督管理局
"1876827842597429249",新获得省专利银奖奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得省专利银奖的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过5万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876828008272437249",规上工业企业产值增幅达标奖补,黄山市,工信部门,"1.A类（年产值亿元以上）企业，连续两年产值均保持增长，当年产值增幅超过全区平均增幅且增长10%以上的；
2.B类（年产值5000万元-1亿元）企业，连续两年产值均保持增长，当年产值增幅超过全区平均增幅且增长20%以上的；
3.C类（年产值2000万元—5000万元）企业，连续两年产值均保持增长，当年产值增幅超过全区平均增幅且增长30%以上的。",,,,"2025-02-28","2025-01-01",,"1.A类（年产值亿元以上）企业，按增幅高低取前三位评奖，分别奖励10万元、7万元、5万元；
2.B类（年产值5000万元-1亿元）企业，按增幅高低取前三位评奖，分别奖励7万元、5万元、3万元；
3.C类（年产值2000万元—5000万元）企业 ，按增幅高低取前三位评奖，分别奖励5万元、3万元、2万元。",直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1876828421746925569",新获得省专利金奖奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得省专利金奖的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过10万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876828975969673217",专利代理机构年度授权有效发明专利20件及以上奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.年度代理授权有效发明专利20件及以上。",,,,"2025-12-31","2025-01-01",,对年度授权有效发明专利20件及以上、50件及以上的专利代理机构或分支机构，分别给予最高不超过3万元、7万元的奖励。,限时办理,,,"1",亳州市市场监督管理局
"1876829272481800193",新获得国家专利银奖奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得国家专利银奖的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过15万元奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876829486919786497",专利代理机构年度授权有效发明专利50件及以上奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.年度代理授权有效发明专利50件及以上。",,,,"2025-12-31","2025-01-01",,对年度授权有效发明专利20件及以上、50件及以上的专利代理机构或分支机构，分别给予最高不超过3万元、7万元的奖励。,限时办理,,,"1",亳州市市场监督管理局
"1876829820471812098",新获得国家专利金奖奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新获得国家专利金奖的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过20万元奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876830063821135873",国内维权费用资助,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.提起专利侵权诉讼、仲裁、裁决，或应诉对方提起的侵权诉讼、仲裁、裁决，最终胜诉的。",,,,"2025-12-31","2025-01-01",,专利授权后，提起专利侵权诉讼、仲裁、裁决，或应诉对方提起的侵权诉讼、仲裁、裁决，最终胜诉的，每件资助维权费用的50%，资助额度国内最高不超过3万元、涉外维权最高不超过5万元。,限时办理,,,"1",亳州市市场监督管理局
"1876830702882070530",涉外维权费用资助,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.提起专利侵权诉讼、仲裁、裁决，或应诉对方提起的侵权诉讼、仲裁、裁决，最终胜诉的。",,,,"2025-12-31","2025-01-01",,专利授权后，提起专利侵权诉讼、仲裁、裁决，或应诉对方提起的侵权诉讼、仲裁、裁决，最终胜诉的，每件资助维权费用的50%，资助额度国内最高不超过3万元、涉外维权最高不超过5万元。,限时办理,,,"1",亳州市市场监督管理局
"1876831158664503298",新认定的国家知识产权优势企业奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新认定的国家知识产权优势企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过5万元奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876831657455329282",新通过国家知识产权管理规范认证奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新通过国家知识产权管理规范认证的企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过2万元的奖励。,一键确认,,,"1",亳州市市场监督管理局
"1876831778121261057",规下工业抽样调查企业上报营收达标奖补,黄山市,工信部门,"1.规下工业抽样调查企业；
2.年增幅超过全区平均增幅且增长20%以上的。",,,,"2025-02-28","2025-01-01",,按增幅高低取前五位评奖，每户各奖励2万元。优先奖励当年新增抽样企业。,直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1876832622015225858",工业企业产值达标奖励,黄山市,工信部门,年产值首次达到1亿元、3亿元、5亿元、10亿元的工业企业。,,,,"2025-02-28","2025-01-01",,对年产值首次达到1亿元、3亿元、5亿元、10亿元的企业，分别给予一次性奖励3万元、5万元、7万元、10万元。,直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1876832939658256386",新认定的国家知识产权示范企业奖励,亳州市,市监部门,"1.工商注册、税务登记在亳州市的企业。2.新认定的国家知识产权示范企业。",,,,"2025-12-31","2025-01-01",,给予最高不超过10万元奖励。,一键确认,,,"1",亳州市市场监督管理局
"1877157929955958785",对首次入规工业企业奖补,黄山市,工信部门,首次进入规模以上企业。,,,,"2025-02-28","2025-01-01",,给予一次性奖励5万元（市政策标准有调整的，按市政策兑现）。,直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1877158570795278337",工业企业经济贡献达标奖补,黄山市,工信部门,"1.年经济贡献首次达到200万元、300万元、500万元、800万元、1000万元的企业；
2.上年经济贡献1000万元以上企业。",,,,"2025-02-28","2025-01-01",,"1.对年经济贡献首次达到200万元、300万元、500万元、800万元、1000万元的企业，分别给予一次性奖励10万元、15万元、20万元、30万元、40万元；
2.对上年经济贡献1000万元以上企业，按每增长100万元奖励2万元计奖。",直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1877159100888195073",工业企业亩均效益奖补,黄山市,工信部门,年度规上工业企业亩均效益评价中列入A类的企业。,,,,"2025-02-28","2025-01-01",,前五位企业分别给予10万元、8万元、6万元、4万元、2万元标准给予奖励。,直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1877159683934199810",企业管理综合奖奖励,黄山市,工信部门,获得企业综合管理奖的工业企业。,,,,"2025-02-28","2025-01-01",,考核排前5位的企业分别奖励10万元、8万元、6万元、4万元、2万元。,直接兑现,,,"1",黄山市黄山区科技经济信息化局
"1877663415688044546",对纳入省级上市后备资源库的企业实施股改奖补,芜湖市,财政部门,符合皖财金〔2022〕1192号文件要求,,,,,"2025-01-01",,第六条 鼓励各地对沪深北证交所首发上市企业给予奖补， 在各地奖补的基础上，省财政再分阶段给予企业总额400万元的 奖补，具体为：对在省区域性股权市场科创板挂牌并实施股改的 企业，一次性奖补10万元；对纳入省级上市后备资源库的企业实 施股改的，一次性奖补20万元；对改制完成并在安徽证监局首次 辅导备案的企业，奖补160万元；对首次公开发行股票(IPO)申请材料被中国证监会或沪深北证交所正式受理的企业，奖补 160万元；企业上市成功后补齐至400万元。 第七条 对在“新三板”基础层挂牌的企业，省财政一次性奖 补10万元，在创新层挂牌的一次性奖补20万元，成功转板至北 京证交所上市的补齐至400万元(含2021年已在北京证交所上市 企业)。 第八条 对成功发行债券融资且募集资金用于制造业、技术 改造和科技创新领域的企业，省财政按其发债金额给予分段贴息： 5亿元及以下的，按实际发债利率的10%贴息；5亿元以上至10亿元(含10亿元)的，按实际发债利率的5%贴息；10亿元以上 的，按实际发债利率的3%贴息。单户企业每年贴息最高300万 元，贴息期限不超过3年，省财政在项目所在地市县财政贴息50% 基础上，给予50%贴息。,直接兑现,,,"1",安徽省芜湖市财政局
"1878602114076581889",全县民营经济服务突出贡献协会奖补,阜阳市,工信部门,行业协会当年为全县民营经济服务做出突出贡献,,,,"2025-12-31","2025-01-01",,对当年为全县民营经济服务做出突出贡献的行业协会给予10万元一次性奖励,一键确认,,,"1",阜南县
"1878697205931778050","135届广交会展位费及交通费补贴",阜阳市,"商务部门,财政部门",注册地在阜南县，参加第135届广交会主馆及副馆的企业。,,,,"2025-01-31","2024-07-01",,给予第135届广交会参展企业展位费50%补贴及两个人交通补贴,直接兑现,,,"1",阜南县商务粮食局
"1879063657897598977","2024年度国家专精特新“小巨人”奖补（中央资金）",六安市,工信部门,"专精特新“小巨人”企业认定需同时满足专、精、特、新、链、品六个方面指标。
专业化指标：企业从事特定细分市场时间达到3年以上，主营业务收入总额占营业收入总额比重不低于70%，近2年主营业务收入平均增长率不低于5%。
精细化指标：至少1项核心业务采用信息系统支撑。取得相关管理体系认证，或产品通过发达国家和地区产品认证（国际标准协会行业认证）。截至上年末，企业资产负债率不高于70%。
特色化指标：技术和产品有自身独特优势，主导产品在全国细分市场占有率达到10%以上，且享有较高知名度和影响力。拥有直接面向市场并具有竞争优势的自主品牌。
创新能力指标：满足一般性条件或创新直通条件。
（一）一般性条件。需同时满足以下三项：
1.研发费用要求
企业上年度营业收入总额研发费用要求1亿元以上，近2年研发费用总额占营业收入总额比重均不低于3%；5000万元—1亿元的企业近2年研发费用总额占营业收入总额比重均不低于6%；5000万元以下的企业
①近2年新增股权融资总额8000万元以上
②研发费用总额3000万元以上、研发人员占企业职工总数比重50%以上
2.自建或与高等院校、科研机构联合建立研发机构，设立技术研究院、企业技术中心、企业工程中心、院士专家工作站、博士后工作站等。
3.拥有2项以上与主导产品相关的Ⅰ类知识产权，且实际应用并已产生经济效益。
（二）创新直通条件。满足以下一项即可：
1.近三年获得国家级科技奖励，并在获奖单位中排名前三。
2.近三年进入“创客中国”中小企业创新创业大赛全国50强企业组名单。
产业链配套指标：位于产业链关键环节，围绕重点产业链实现关键基础技术和产品的产业化应用，发挥“补短板”“锻长板”“填空白”等重要作用。
主导产品所属领域指标：从事细分产品市场属于制造业核心基础零部件、元器件、关键软件、先进基础工艺、关键基础材料和产业技术基础；或符合制造强国战略十大重点产业领域；或属于网络强国建设的信息基础设施、关键核心技术、网络安全、数据安全领域等产品。",,,,"2025-12-31","2025-01-01",,给予奖励285万元,一键确认,,,"1",开发区经济运行局
"1880096847584108545",首次认定的省级专精特新企业奖补（县级）,宣城市,工信部门,当年新获省级专精特新企业,,,,"2025-12-31","2025-01-01",,当年新获省级专精特新企业的，给予一次性奖补15万元。,直接兑现,,,"1",旌德县科技商务经济信息化局
"1880106027254620161","2023年度科技成果转化中试基地服务收入补助",芜湖市,科技部门,对经认定的概念验证中心和科技成果转化中试基地，按其年度服务性收入的30%，给予最高100万元补助。,,,,,"2025-01-17",,对经认定的概念验证中心和科技成果转化中试基地，按其年度服务性收入的30%，给予最高100万元补助。,直接兑现,,,"1",芜湖市科学技术局
"1880806283906719745",省级科研项目配套补助,芜湖市,科技部门,对承担省级科技计划项目的企业，按省科技部门相关要求给予配套补助,,,,"2025-04-25","2025-04-25",,对承担省级科技计划项目的企业，按省科技部门相关要求给予配套补助,限时办理,,,"1",芜湖市科学技术局
"1881158513348386817","2024年度省股交中心（科创板）股改奖补",马鞍山市,财政部门,在省区域性股权市场科创板挂牌并实施股改。,,,,"2025-04-30","2025-01-20",,"对在省区域性股权市场科创板挂牌并实施股改的企业，省级财政给与一次性奖补10万元。
",直接兑现,,,"1",马鞍山市
"1881180853645942785",企业上市第一阶段奖励（区级资金）,六安市,财政部门,企业完成股改并与中介机构签订上市相关协议。,,,,"2025-02-28","2025-01-01",,企业完成股改并与中介机构签订上市相关协议后奖励200万元。,一键确认,,,"1",六安经济技术开发区财政局
"1881261366922518530",院士工作站认定奖补,滁州市,科技部门,对围绕本县主导产业，服务县域相关领域企业组建的安徽省实验室、安徽省技术创新中心、院士工作站；对新认定的省级重点实验室、工程技术研究中心、新型研发机构、科技成果转化中试基地等科技创新平台,,,,,"2025-01-01",,对围绕本县主导产业，服务县域相关领域企业组建的安徽省实验室、安徽省技术创新中心、院士工作站，分别给予500万元、300万元、100万元奖励。对新认定的省级重点实验室、工程技术研究中心、新型研发机构、科技成果转化中试基地等科技创新平台给予50万元奖励。,一键确认,,,"1",来安县科学技术局
"1881496762394681345",企业上市第二阶段奖励（区级资金）,六安市,财政部门,企业在安徽证监局首次辅导备案,,,,"2025-02-28","2025-01-01",,企业在安徽证监局首次辅导备案后奖励300万元,一键确认,,,"1",六安经济技术开发区财政局
"1881501879596556289",企业上市改制完成并在省证监局首次备案奖补(省级资金）,六安市,财政部门,对改制完成并在安徽证监局首次辅导备案的企业,,,,"2025-02-28","2025-01-01",,对改制完成并在安徽证监局首次辅导备案的企业，奖补160万元。,一键确认,,,"1",六安经济技术开发区财政局
"1881530957569531905","2024年度省股交中心（科创板）股改奖补",马鞍山市,财政部门,在省区域性股权市场科创板挂牌并实施股改。,,,,"2025-12-31","2025-01-01",,"对在省区域性股权市场科创板挂牌并实施股改的企业，省级财政给与一次性奖补10万元。
",直接兑现,,,"1",马鞍山市
"1881532960362274817","2024年度新三板（创新层）挂牌奖补",马鞍山市,财政部门,在“新三板”创新层挂牌。,,,,"2025-12-31","2025-01-01",,对在“新三板”创新层挂牌的企业，省级财政给与一次性奖补20万元。,直接兑现,,,"1",马鞍山市
"1881571398830596097",奖补获得“创客中国”安徽赛区一、二、三等奖项目,六安市,工信部门,"1、注册登记地、税务征管关系及统计关系在本区；2、符合政策要求的企业主体",,,,,"2024-04-28",,奖补获得“创客中国”安徽赛区一、二、三等奖项目,一键确认,,,"1",金安区
"1881598606915739649",工业企业亩均效益奖补,黄山市,工信部门,"1.鼓励企业进园区，园区内工业企业当年产值增速高于全县规上工业产值平均增速；
2.当年亩均效益评价结果为 A类；
3.亩均税收贡献较上年增长且不低于省级开发区工业企业亩均税收效益的标准。",,,,"2025-01-21","2025-01-01",,按参评企业亩均税收贡献评出一等奖2名，奖励企业 30万元；二等奖3名，奖励企业 20万元；三等奖 3名，奖励企业 10万元。,直接兑现,,,"1",休宁县
"1881602318677647362",工业企业产值达标奖励,黄山市,工信部门,年度工业产值首次达到 6000万元、1亿元、3亿元、5亿元、10亿元、20亿元的工业企业,,,,"2025-01-21","2025-01-01",,分别奖励企业 1万元、2万元、3万元、5万元、10万元、20万元。,直接兑现,,,"1",休宁县
"1881603714164531201",新入规工业企业改造建设投资补助,黄山市,工信部门,当年新入规企业实施的技术改造项目,,,,"2025-01-21","2025-01-01",,按照设备投资额15%补助，最高不超过100万元,直接兑现,,,"1",休宁县
"1881605446479192065",企业参加工业及工业品展会奖补,黄山市,工信部门,参加国家级、省级工业及工业产品展会的本县企业。,,,,"2025-01-21","2025-01-01",,分别给予参会企业展位费 50%、40%的补助；,直接兑现,,,"1",休宁县
"1881608762504323074",企业技术改造投资补助,黄山市,工信部门,列入省级导向项目库且固定资产投资达1000万元（含）以上重大技术改造项目。,,,,"2025-01-21","2025-01-01",,按照设备投资额 15%补助，最高不超过200万元,直接兑现,,,"1",休宁县
"1881609647531827202",对开展“皖企登云”工业企业奖补,黄山市,工信部门,"1.当年开展“皖企登云”的工业企业
2.年度上云费用达到2万元（含）以上",,,,"2025-01-21","2025-01-01",,按照上云费用的 10%补助，最高不超过 15万元。,直接兑现,,,"1",休宁县
"1881610751812378626",企业融资担保贷款担保费补助,黄山市,工信部门,县内主导产业企业通过省、市、县国有政策性担保机构进行融资担保。,,,,"2025-01-21","2025-01-01",,担保债务解除后，给予担保费 40%补助，其他产业按照担保费 30%补助，最高不超过20万元。,直接兑现,,,"1",休宁县
"1881611653029896194",“产品协作配套”龙头企业新增采购额补助,黄山市,工信部门,电子信息、汽车配件、装备制造行业企业相互协作配套,,,,"2025-01-21","2025-01-01",,对“产品协作配套”龙头企业按照当年县内新增采购额的 3%给予补助，最高不超过50万元。,直接兑现,,,"1",休宁县
"1881612389734227969",企业信息化改造投资补助,黄山市,工信部门,固定资产投资额 500万元（含）以上的新一代信息产业项目,,,,"2025-01-21","2025-01-01",,按照软件和设备投资额 15%补助，最高不超过 100万元,直接兑现,,,"1",休宁县
"1881613166871650305",专精特新企业固定资产投资补助,黄山市,工信部门,省、市级“专精特新”企业围绕其主导产品实施的固定资产投资额 500万元（含）以上项目,,,,"2025-01-21","2025-01-01",,按照设备投资额 18%补助，最高不超过 100万元。,直接兑现,,,"1",休宁县
"1881871429722775553",培育高价值专利奖励,宣城市,"其他部门,市监部门",对新认定的高价值发明专利；对拥有高价值发明专利10件以上且近三年未发生发明专利权失效或转出县域外的单位,,,,"2025-12-31","2025-01-01",,对新认定的高价值发明专利，给予每件2万元的奖励。对拥有高价值发明专利10件以上且近三年未发生发明专利权失效或转出县域外的单位，奖励6万元/年，单个企业此项奖励不超过2次，总额不超过12万元。,直接兑现,,,"1",泾县
"1881879112521687042",支持消费品生产经营者主动履行缺陷产品召回,宣城市,市监部门,企业主动实施缺陷产品召回，并在省级以上召回网站发布公告的。,,,,"2025-12-31","2025-01-01",,企业年度内每召回同一批次产品给予1万元补助，单个企业每年最高补助不超过5万元。,直接兑现,,,"1",泾县
"1881881118455963650",商标品牌奖励,宣城市,市监部门,新获得中国驰名商标、安徽省商标品牌示范企业,,,,"2025-12-31","2025-01-01",,新获得中国驰名商标、安徽省商标品牌示范企业，分别一次性给予20万元、5万元奖励；对申请马德里商标国际注册成功的，一次性给予2万元奖励。,直接兑现,,,"1",泾县
"1881882342282567682",品牌建设奖励,宣城市,市监部门,对新评定为“安徽省制造业皖美品牌示范企业”和“安徽省服务业皖美品牌示范企业”的单位；对新评定为“食安安徽”品牌的单位,,,,"2025-12-31","2025-01-01",,对新评定为“安徽省制造业皖美品牌示范企业”和“安徽省服务业皖美品牌示范企业”的单位一次性给予5万元的奖励；对新评定为“食安安徽”品牌的单位一次性给予3万元的奖励。,直接兑现,,,"1",泾县
"1881885543744479233",企业通过《企业知识产权管理规范》国家标准认证,宣城市,市监部门,企业通过《企业知识产权管理规范》国家标准认证，已在知识产权管理部门备案的,,,,"2025-12-31","2025-01-01",,一次性给予2万元奖励。,直接兑现,,,"1",泾县
